Date,Country,App,Platform,Ad Network,Daily Users
19/10/2018,KW,Bally Ball,ios,Organic,1
20/10/2018,MX,T-Rex,ios,Ad Network 5,1
22/10/2018,JP,Blast!,ios,Organic,106
18/10/2018,MY,Blast!,ios,Organic,22
19/10/2018,AU,T-Rex,ios,Organic,86
22/10/2018,MX,Bally Ball,ios,Ad Network 1,2
20/10/2018,CH,Bally Ball,ios,Organic,1
21/10/2018,US,T-Rex,ios,Organic,1280
22/10/2018,UY,Blast!,ios,Ad Network 1,15
19/10/2018,NG,Blast!,android,Organic,3
16/10/2018,IR,Blast!,ios,Ad Network 3,2
22/10/2018,GY,Blast!,ios,Ad Network 1,1
20/10/2018,TO,Bally Ball,ios,Organic,1
21/10/2018,PR,Blast!,ios,Organic,22
20/10/2018,MX,Carz,android,Ad Network 1,1
16/10/2018,SI,Blast!,android,Organic,2
19/10/2018,PK,Blast!,ios,Organic,9
17/10/2018,MX,Blast!,ios,Ad Network 3,2
22/10/2018,CA,Carz,ios,Organic,1
19/10/2018,GB,Carz,ios,Organic,13
22/10/2018,VN,Carz,ios,Organic,182
16/10/2018,CN,Carz,ios,Organic,1
19/10/2018,IL,Blast!,ios,Ad Network 1,96
22/10/2018,PS,Blast!,ios,Organic,1
22/10/2018,KW,Bally Ball,ios,Organic,1
18/10/2018,LV,Blast!,android,Organic,2
18/10/2018,CH,Blast!,ios,Organic,60
18/10/2018,TH,T-Rex,ios,Ad Network 1,1
18/10/2018,US,Carz,ios,Ad Network 1,1767
19/10/2018,GB,Blast!,ios,Ad Network 2,1
19/10/2018,BH,Blast!,android,Organic,2
17/10/2018,FI,Blast!,ios,Ad Network 1,17
21/10/2018,AE,Blast!,ios,Organic,20
21/10/2018,US,Bally Ball,ios,Ad Network 1,5760
19/10/2018,ZA,Blast!,ios,Ad Network 1,31
22/10/2018,AE,Bally Ball,ios,Organic,1
16/10/2018,MX,Bally Ball,ios,Organic,4
20/10/2018,XK,Blast!,ios,Organic,1
21/10/2018,VI,Bally Ball,ios,Ad Network 1,1
17/10/2018,GB,Carz,android,Ad Network 1,2
16/10/2018,IQ,T-Rex,ios,Organic,3
21/10/2018,BE,Bally Ball,ios,Organic,1
19/10/2018,ID,T-Rex,ios,Organic,3
17/10/2018,LV,Blast!,android,Organic,2
18/10/2018,IT,Bally Ball,ios,Organic,1
16/10/2018,AM,Blast!,ios,Ad Network 1,16
17/10/2018,KW,Blast!,ios,Ad Network 1,29
19/10/2018,AE,Blast!,ios,Ad Network 1,40
18/10/2018,PH,T-Rex,ios,Organic,3
20/10/2018,CL,Blast!,ios,Ad Network 1,133
20/10/2018,HN,Blast!,ios,Ad Network 1,16
20/10/2018,NL,Bally Ball,ios,Organic,1
21/10/2018,KH,T-Rex,android,Organic,2
21/10/2018,IN,T-Rex,android,Organic,1
20/10/2018,PA,T-Rex,ios,Organic,1
20/10/2018,KW,Bally Ball,ios,Organic,1
17/10/2018,US,T-Rex,ios,Organic,647
17/10/2018,SA,Blast!,ios,Ad Network 3,1
22/10/2018,DE,Carz,ios,Ad Network 1,1
17/10/2018,AF,Blast!,android,Organic,2
18/10/2018,CN,Blast!,ios,Ad Network 2,1
19/10/2018,MX,Bally Ball,ios,Organic,5
18/10/2018,HN,T-Rex,ios,Organic,1
17/10/2018,SK,Blast!,ios,Ad Network 1,30
21/10/2018,MX,Blast!,ios,Ad Network 1,693
16/10/2018,TH,Carz,ios,Ad Network 1,1
20/10/2018,LV,Blast!,ios,Organic,4
17/10/2018,IE,Blast!,ios,Ad Network 1,21
17/10/2018,US,Carz,ios,Ad Network 1,1698
20/10/2018,HR,T-Rex,android,Organic,1
19/10/2018,BO,Blast!,ios,Organic,3
16/10/2018,MP,Blast!,android,Organic,2
22/10/2018,IS,Blast!,ios,Organic,1
21/10/2018,GA,Blast!,android,Organic,1
16/10/2018,TZ,Blast!,ios,Ad Network 1,3
16/10/2018,EC,Blast!,android,Organic,4
21/10/2018,MK,Blast!,android,Organic,1
21/10/2018,TN,Blast!,android,Organic,1
18/10/2018,AR,Carz,ios,Ad Network 1,856
20/10/2018,BF,Blast!,ios,Ad Network 1,1
20/10/2018,SV,Blast!,android,Organic,4
17/10/2018,MP,Blast!,android,Organic,1
21/10/2018,ML,Blast!,ios,Organic,3
19/10/2018,TT,Blast!,android,Organic,1
16/10/2018,BE,Carz,ios,Ad Network 1,3
17/10/2018,EC,Blast!,android,Organic,9
20/10/2018,PR,Carz,ios,Ad Network 1,2
21/10/2018,TW,Carz,ios,Ad Network 1,1
19/10/2018,GB,Blast!,ios,Ad Network 1,92
17/10/2018,IM,Blast!,ios,Ad Network 1,3
19/10/2018,OM,Blast!,android,Organic,2
19/10/2018,KZ,Blast!,ios,Organic,35
17/10/2018,MU,Blast!,ios,Organic,1
20/10/2018,ZA,Blast!,ios,Ad Network 1,27
20/10/2018,BD,Blast!,ios,Organic,1
21/10/2018,IS,Blast!,ios,Ad Network 1,8
16/10/2018,NA,Blast!,ios,Ad Network 1,1
22/10/2018,RO,Blast!,ios,Ad Network 1,42
21/10/2018,MD,Blast!,android,Organic,2
17/10/2018,GB,T-Rex,ios,Ad Network 3,1
18/10/2018,LB,T-Rex,ios,Organic,1
17/10/2018,MU,Blast!,android,Organic,1
19/10/2018,IE,Blast!,ios,Ad Network 1,21
22/10/2018,TW,T-Rex,ios,Organic,4
17/10/2018,VN,Blast!,android,Organic,107
20/10/2018,PS,Blast!,ios,Organic,2
16/10/2018,HK,T-Rex,ios,Organic,1
18/10/2018,LB,Blast!,android,Organic,2
20/10/2018,ZA,Blast!,android,Organic,13
22/10/2018,MX,Blast!,ios,Organic,89
16/10/2018,NL,Blast!,ios,Organic,102
22/10/2018,IN,Blast!,ios,Organic,15
20/10/2018,PR,T-Rex,ios,Ad Network 5,1
22/10/2018,AE,Blast!,ios,Organic,18
19/10/2018,ZW,Blast!,ios,Ad Network 1,2
18/10/2018,EC,Blast!,ios,Organic,8
19/10/2018,HR,Blast!,android,Organic,7
19/10/2018,MD,Blast!,android,Organic,1
17/10/2018,BO,Blast!,ios,Organic,4
20/10/2018,CH,T-Rex,ios,Organic,12
17/10/2018,HK,Carz,android,Organic,1
19/10/2018,JP,Blast!,ios,Ad Network 3,1
20/10/2018,BE,Blast!,ios,Ad Network 1,82
20/10/2018,AZ,Blast!,ios,Ad Network 1,13
19/10/2018,CY,Blast!,android,Organic,1
16/10/2018,DE,Blast!,ios,Ad Network 3,1
16/10/2018,BW,Blast!,ios,Ad Network 1,1
18/10/2018,MH,Blast!,android,Organic,2
16/10/2018,AU,T-Rex,ios,Ad Network 1,6
18/10/2018,RS,Bally Ball,ios,Organic,1
16/10/2018,BH,Blast!,ios,Ad Network 1,9
19/10/2018,IN,Blast!,ios,Ad Network 1,165
18/10/2018,RO,Bally Ball,android,Organic,1
22/10/2018,GT,Blast!,ios,Organic,7
19/10/2018,MA,Blast!,android,Organic,6
20/10/2018,VI,Bally Ball,ios,Ad Network 1,1
17/10/2018,MH,Blast!,android,Organic,2
22/10/2018,GL,Blast!,ios,Organic,1
21/10/2018,GD,Blast!,ios,Ad Network 1,1
18/10/2018,FR,T-Rex,android,Organic,1
18/10/2018,DZ,Blast!,ios,Organic,4
20/10/2018,UG,Blast!,android,Organic,1
20/10/2018,PY,Carz,ios,Organic,1
19/10/2018,PK,Bally Ball,ios,Organic,1
22/10/2018,GR,Blast!,ios,Organic,5
17/10/2018,FR,Carz,ios,Ad Network 1,2
20/10/2018,HU,Blast!,ios,Ad Network 1,69
21/10/2018,MH,Blast!,ios,Ad Network 1,1
17/10/2018,BR,Carz,android,Ad Network 1,1449
17/10/2018,BG,Carz,android,Organic,1
17/10/2018,BY,Blast!,ios,Ad Network 1,8
17/10/2018,GR,Carz,ios,Ad Network 1,1
22/10/2018,SG,Bally Ball,ios,Ad Network 1,1
21/10/2018,IQ,T-Rex,ios,Organic,1
21/10/2018,TR,Screwed,android,Organic,1
16/10/2018,AR,Blast!,ios,Ad Network 1,117
19/10/2018,JP,T-Rex,ios,Organic,19
21/10/2018,JP,Bally Ball,ios,Organic,5
17/10/2018,SK,Blast!,ios,Organic,5
18/10/2018,RS,Blast!,ios,Organic,8
22/10/2018,SG,Blast!,ios,Ad Network 1,22
22/10/2018,BR,Carz,ios,Organic,210
17/10/2018,CO,Blast!,ios,Ad Network 1,166
19/10/2018,KR,Blast!,android,Organic,17
18/10/2018,GT,Blast!,android,Organic,7
21/10/2018,GA,Blast!,ios,Organic,1
21/10/2018,BB,Blast!,ios,Organic,1
18/10/2018,ID,T-Rex,ios,Organic,1
16/10/2018,MO,Blast!,android,Organic,1
18/10/2018,BY,Blast!,ios,Organic,5
17/10/2018,MN,Blast!,android,Organic,3
18/10/2018,CZ,T-Rex,ios,Organic,2
19/10/2018,VN,Blast!,ios,Organic,161
19/10/2018,BG,Blast!,android,Organic,3
16/10/2018,AT,T-Rex,ios,Organic,2
17/10/2018,AE,Blast!,android,Organic,4
18/10/2018,NL,Carz,android,Organic,14
16/10/2018,CA,Carz,ios,Ad Network 1,16
19/10/2018,KG,Blast!,ios,Organic,5
17/10/2018,PL,T-Rex,ios,Organic,3
21/10/2018,un,Blast!,ios,Ad Network 3,1
17/10/2018,IR,T-Rex,ios,Organic,2
21/10/2018,MQ,Blast!,android,Organic,1
21/10/2018,VN,Screwed,ios,Organic,584
18/10/2018,IT,Carz,android,Organic,1
21/10/2018,AU,Blast!,android,Organic,16
22/10/2018,IQ,Carz,ios,Organic,2
22/10/2018,NP,Blast!,ios,Organic,1
20/10/2018,US,Blast!,ios,Ad Network 2,1282
19/10/2018,NO,Blast!,android,Organic,30
22/10/2018,HN,Blast!,ios,Organic,1
17/10/2018,MV,Blast!,ios,Organic,3
17/10/2018,MM,Blast!,ios,Ad Network 1,8
17/10/2018,DE,Bally Ball,ios,Organic,1
19/10/2018,BE,Carz,android,Organic,1
21/10/2018,LK,Blast!,ios,Organic,1
20/10/2018,AE,Blast!,android,Organic,4
18/10/2018,BH,Blast!,ios,Organic,7
22/10/2018,CA,Blast!,android,Organic,7
22/10/2018,CR,Blast!,ios,Organic,3
16/10/2018,GE,Carz,ios,Organic,2
22/10/2018,UY,Blast!,android,Organic,2
18/10/2018,BO,Blast!,ios,Organic,2
16/10/2018,AE,Blast!,ios,Ad Network 6,1
16/10/2018,JE,Blast!,ios,Organic,3
20/10/2018,GR,Blast!,ios,Ad Network 1,19
18/10/2018,AR,Blast!,android,Organic,39
20/10/2018,MN,Blast!,ios,Ad Network 1,63
21/10/2018,RU,Bally Ball,ios,Organic,9
17/10/2018,BN,Blast!,android,Organic,2
19/10/2018,AD,Blast!,ios,Organic,1
17/10/2018,HK,Carz,ios,Ad Network 1,1
16/10/2018,VN,Carz,android,Ad Network 1,390
21/10/2018,TH,T-Rex,ios,Organic,9
19/10/2018,SK,Blast!,ios,Organic,10
16/10/2018,HK,Carz,android,Ad Network 1,1
19/10/2018,UY,T-Rex,ios,Organic,1
21/10/2018,AR,Carz,ios,Ad Network 1,808
20/10/2018,AT,Bally Ball,ios,Organic,1
17/10/2018,PK,Blast!,ios,Organic,3
20/10/2018,ES,Blast!,ios,Ad Network 1,151
16/10/2018,NO,T-Rex,ios,Organic,6
16/10/2018,GB,Screwed,android,Organic,1
19/10/2018,CN,Blast!,android,Organic,3
22/10/2018,DZ,Blast!,ios,Ad Network 1,16
18/10/2018,SM,Blast!,ios,Organic,1
16/10/2018,RS,Blast!,ios,Organic,10
16/10/2018,BZ,Blast!,ios,Ad Network 1,1
19/10/2018,JE,Blast!,ios,Ad Network 1,3
17/10/2018,LB,Blast!,ios,Organic,10
16/10/2018,LU,Blast!,ios,Organic,5
16/10/2018,LY,Blast!,ios,Organic,1
21/10/2018,ID,Blast!,ios,Ad Network 1,67
19/10/2018,PT,Carz,ios,Ad Network 1,1
19/10/2018,PA,Blast!,ios,Ad Network 1,22
16/10/2018,TH,T-Rex,ios,Ad Network 1,1
21/10/2018,SY,Blast!,ios,Organic,1
18/10/2018,GL,Blast!,ios,Ad Network 1,2
20/10/2018,RO,T-Rex,android,Organic,2
18/10/2018,SV,Blast!,android,Organic,1
17/10/2018,PR,Blast!,ios,Ad Network 2,2
21/10/2018,RU,T-Rex,android,Organic,13
20/10/2018,KY,Bally Ball,ios,Organic,1
20/10/2018,TR,Bally Ball,ios,Organic,2
17/10/2018,BA,Blast!,android,Organic,2
20/10/2018,DE,Blast!,android,Organic,144
19/10/2018,GB,Bally Ball,ios,Organic,8
22/10/2018,CN,Blast!,ios,Organic,192
19/10/2018,US,Carz,ios,Ad Network 1,1749
20/10/2018,BR,Screwed,ios,Organic,298
21/10/2018,IN,Blast!,ios,Ad Network 1,143
21/10/2018,MT,Blast!,ios,Ad Network 1,3
19/10/2018,NG,Blast!,ios,Ad Network 1,10
22/10/2018,HK,Blast!,ios,Ad Network 1,67
19/10/2018,NL,Carz,ios,Ad Network 1,263
20/10/2018,GI,Blast!,ios,Ad Network 1,1
21/10/2018,CA,Blast!,android,Organic,21
20/10/2018,VI,Blast!,ios,Ad Network 1,3
16/10/2018,BS,Blast!,ios,Ad Network 3,1
19/10/2018,CN,Carz,android,Ad Network 1,1
16/10/2018,MX,Blast!,ios,Ad Network 1,644
20/10/2018,BB,Bally Ball,ios,Organic,1
19/10/2018,MA,Blast!,ios,Organic,10
19/10/2018,VN,Carz,android,Organic,57
19/10/2018,JM,Blast!,ios,Organic,2
16/10/2018,IR,Blast!,android,Organic,28
20/10/2018,MG,Blast!,ios,Ad Network 1,2
18/10/2018,GB,Blast!,ios,Ad Network 1,114
16/10/2018,LK,T-Rex,ios,Organic,1
20/10/2018,MX,Bally Ball,android,Organic,2
19/10/2018,MM,Blast!,android,Organic,1
18/10/2018,MU,Blast!,ios,Ad Network 1,6
17/10/2018,HR,Blast!,android,Organic,2
20/10/2018,GN,Blast!,ios,Ad Network 1,1
17/10/2018,NO,T-Rex,ios,Organic,8
20/10/2018,AR,Carz,ios,Organic,450
17/10/2018,IN,T-Rex,ios,Organic,3
20/10/2018,DK,T-Rex,ios,Organic,36
22/10/2018,CA,T-Rex,android,Organic,8
17/10/2018,BO,Blast!,ios,Ad Network 1,25
18/10/2018,UA,Blast!,android,Organic,33
20/10/2018,IR,Screwed,ios,Organic,2
22/10/2018,AL,Bally Ball,ios,Ad Network 1,1
16/10/2018,TJ,Blast!,ios,Organic,1
22/10/2018,BG,Carz,android,Organic,1
22/10/2018,AU,Blast!,ios,Organic,71
22/10/2018,MU,Blast!,ios,Organic,1
17/10/2018,DK,Blast!,ios,Ad Network 1,24
17/10/2018,GB,T-Rex,ios,Organic,59
20/10/2018,SY,Blast!,android,Organic,1
18/10/2018,FJ,Blast!,ios,Ad Network 1,2
18/10/2018,ES,Blast!,ios,Ad Network 1,161
20/10/2018,IT,Carz,ios,Organic,2
18/10/2018,PR,Blast!,ios,Ad Network 1,34
21/10/2018,AE,Bally Ball,ios,Ad Network 1,2
20/10/2018,ZA,T-Rex,android,Organic,1
16/10/2018,GR,Carz,ios,Organic,2
20/10/2018,IR,Blast!,ios,Organic,19
22/10/2018,MA,Blast!,ios,Organic,4
17/10/2018,SA,Carz,ios,Ad Network 1,3
21/10/2018,IQ,Blast!,android,Organic,5
20/10/2018,NI,Blast!,ios,Ad Network 1,5
20/10/2018,IL,Blast!,ios,Ad Network 1,77
19/10/2018,HU,Blast!,android,Organic,16
18/10/2018,BR,Carz,ios,Ad Network 1,1908
16/10/2018,PT,Carz,android,Organic,1
20/10/2018,VN,T-Rex,ios,Organic,8
18/10/2018,EC,Blast!,android,Organic,10
17/10/2018,LU,Blast!,ios,Ad Network 1,12
20/10/2018,KG,Blast!,android,Organic,1
20/10/2018,SK,Blast!,ios,Ad Network 1,27
18/10/2018,AU,Blast!,ios,Ad Network 1,36
22/10/2018,IN,Screwed,android,Organic,2
20/10/2018,IR,T-Rex,android,Organic,9
22/10/2018,GB,Screwed,ios,Organic,11
18/10/2018,RU,T-Rex,ios,Organic,12
18/10/2018,VI,Blast!,ios,Ad Network 1,1
21/10/2018,ES,Bally Ball,ios,Organic,6
22/10/2018,EE,Blast!,ios,Ad Network 1,3
22/10/2018,GB,Bally Ball,ios,Organic,4
17/10/2018,BN,Blast!,ios,Ad Network 1,1
16/10/2018,MS,Blast!,ios,Ad Network 1,1
17/10/2018,DM,Blast!,ios,Ad Network 1,1
19/10/2018,CI,Blast!,ios,Organic,2
21/10/2018,TN,Blast!,ios,Ad Network 1,20
17/10/2018,FR,T-Rex,ios,Organic,15
17/10/2018,PR,Blast!,ios,Ad Network 3,2
21/10/2018,LV,Blast!,ios,Ad Network 1,7
19/10/2018,RU,Blast!,ios,Organic,185
16/10/2018,GD,Blast!,android,Organic,1
19/10/2018,US,Blast!,ios,Organic,6195
22/10/2018,LC,Blast!,ios,Organic,1
22/10/2018,US,Blast!,android,Organic,581
16/10/2018,KR,Blast!,ios,Ad Network 3,1
19/10/2018,PH,Screwed,android,Organic,96
18/10/2018,IE,Carz,ios,Organic,1
21/10/2018,JM,Blast!,android,Organic,1
18/10/2018,BN,Blast!,ios,Organic,2
20/10/2018,NL,Blast!,android,Organic,19
20/10/2018,MM,Blast!,android,Organic,1
21/10/2018,CR,Blast!,android,Organic,5
19/10/2018,TR,Blast!,android,Organic,41
16/10/2018,ML,Blast!,ios,Ad Network 1,2
18/10/2018,JP,T-Rex,ios,Organic,17
16/10/2018,CM,Blast!,ios,Organic,1
19/10/2018,NZ,T-Rex,ios,Organic,3
20/10/2018,MX,T-Rex,android,Organic,2
19/10/2018,KW,Blast!,ios,Organic,23
20/10/2018,TT,Blast!,android,Organic,2
16/10/2018,JO,Blast!,android,Organic,2
22/10/2018,CA,Blast!,ios,Organic,68
19/10/2018,DE,Bally Ball,ios,Organic,5
22/10/2018,UA,Bally Ball,ios,Organic,2
21/10/2018,MX,T-Rex,ios,Organic,4
20/10/2018,PS,Carz,ios,Organic,1
21/10/2018,CV,Blast!,ios,Organic,1
19/10/2018,IE,Blast!,ios,Organic,12
17/10/2018,ES,Blast!,ios,Ad Network 1,176
20/10/2018,KH,Carz,ios,Ad Network 1,1
20/10/2018,TW,Blast!,ios,Ad Network 1,162
20/10/2018,KR,Blast!,ios,Ad Network 1,87
19/10/2018,EC,Blast!,ios,Organic,13
18/10/2018,GY,Blast!,ios,Ad Network 1,2
22/10/2018,ES,Blast!,ios,Ad Network 1,98
21/10/2018,TH,Blast!,ios,Organic,52
22/10/2018,AM,Screwed,ios,Organic,2
17/10/2018,BY,Blast!,ios,Organic,8
21/10/2018,LY,Blast!,ios,Organic,3
21/10/2018,HU,Bally Ball,ios,Organic,2
20/10/2018,UG,Blast!,ios,Ad Network 1,1
20/10/2018,CA,Carz,ios,Ad Network 1,4
21/10/2018,MY,Blast!,ios,Organic,21
17/10/2018,PS,Blast!,ios,Ad Network 1,6
20/10/2018,TN,Blast!,ios,Ad Network 1,16
18/10/2018,PR,Blast!,ios,Ad Network 3,3
16/10/2018,GB,Blast!,ios,Ad Network 6,2
22/10/2018,CN,Bally Ball,ios,Organic,9
20/10/2018,GB,Carz,ios,Organic,2
17/10/2018,RU,T-Rex,ios,Organic,14
19/10/2018,PH,Bally Ball,android,Organic,1
19/10/2018,MD,Blast!,ios,Ad Network 1,9
21/10/2018,MU,Blast!,ios,Ad Network 1,7
17/10/2018,CN,T-Rex,android,Organic,2
19/10/2018,GN,Blast!,ios,Ad Network 1,1
21/10/2018,FR,T-Rex,ios,Organic,25
22/10/2018,LT,Blast!,ios,Ad Network 1,13
20/10/2018,AD,Blast!,ios,Ad Network 1,1
16/10/2018,NG,Blast!,ios,Organic,1
22/10/2018,RU,Bally Ball,ios,Organic,6
20/10/2018,MX,Blast!,ios,Ad Network 2,2
18/10/2018,FR,T-Rex,ios,Organic,15
20/10/2018,NO,Bally Ball,ios,Ad Network 1,1
17/10/2018,HT,Blast!,ios,Ad Network 1,3
16/10/2018,BR,T-Rex,android,Organic,3
19/10/2018,MY,Blast!,android,Organic,16
22/10/2018,IQ,Blast!,ios,Organic,9
19/10/2018,BT,Blast!,ios,Ad Network 1,1
16/10/2018,CN,T-Rex,android,Organic,1
18/10/2018,US,T-Rex,ios,Organic,756
17/10/2018,VI,Blast!,ios,Ad Network 1,2
17/10/2018,CN,Blast!,ios,Ad Network 3,1
19/10/2018,MX,Blast!,ios,Organic,164
19/10/2018,KW,T-Rex,ios,Organic,4
17/10/2018,AM,Blast!,android,Organic,1
22/10/2018,PR,T-Rex,ios,Ad Network 6,1
20/10/2018,TT,Blast!,ios,Organic,5
21/10/2018,NI,Blast!,ios,Ad Network 1,2
22/10/2018,KR,Blast!,ios,Organic,19
19/10/2018,PS,Blast!,android,Organic,1
20/10/2018,LA,Blast!,android,Organic,1
21/10/2018,CL,Carz,ios,Ad Network 1,1
19/10/2018,MP,Blast!,android,Organic,2
22/10/2018,LY,Carz,ios,Organic,1
17/10/2018,SO,Blast!,ios,Ad Network 1,1
17/10/2018,CO,Blast!,ios,Organic,30
19/10/2018,JP,Carz,ios,Ad Network 1,3
22/10/2018,LA,Blast!,android,Organic,1
21/10/2018,BR,Carz,android,Organic,162
21/10/2018,IL,Bally Ball,ios,Organic,1
18/10/2018,RO,Blast!,ios,Ad Network 3,1
18/10/2018,CH,Blast!,ios,Ad Network 1,54
20/10/2018,CR,Blast!,ios,Organic,6
20/10/2018,VN,Blast!,ios,Organic,210
19/10/2018,HK,Blast!,ios,Organic,58
20/10/2018,IT,Blast!,android,Organic,58
19/10/2018,UA,Bally Ball,ios,Organic,1
16/10/2018,US,Carz,android,Ad Network 1,1209
19/10/2018,PL,Blast!,ios,Organic,27
16/10/2018,CL,Carz,android,Ad Network 1,1
18/10/2018,PR,Carz,ios,Ad Network 1,3
17/10/2018,IR,Blast!,ios,Ad Network 2,2
22/10/2018,MM,T-Rex,ios,Organic,3
21/10/2018,DK,T-Rex,android,Organic,30
19/10/2018,CA,Screwed,android,Organic,2
16/10/2018,IS,Blast!,ios,Ad Network 1,8
22/10/2018,AR,Blast!,ios,Ad Network 1,75
21/10/2018,UA,Blast!,ios,Ad Network 1,100
21/10/2018,EC,Bally Ball,ios,Organic,1
16/10/2018,AU,Blast!,ios,Organic,93
19/10/2018,DE,T-Rex,ios,Organic,15
16/10/2018,PR,Blast!,ios,Ad Network 3,4
18/10/2018,NG,Blast!,ios,Organic,3
16/10/2018,ES,Blast!,android,Organic,48
21/10/2018,PK,Blast!,android,Organic,4
22/10/2018,IL,Blast!,ios,Ad Network 1,41
20/10/2018,SI,Blast!,ios,Ad Network 1,6
22/10/2018,US,Blast!,ios,Organic,2929
22/10/2018,IQ,Blast!,android,Organic,4
17/10/2018,AW,Blast!,ios,Ad Network 1,1
18/10/2018,EE,Blast!,android,Organic,1
20/10/2018,KR,Blast!,ios,Ad Network 3,1
20/10/2018,MH,Blast!,ios,Ad Network 1,1
18/10/2018,HT,Blast!,ios,Ad Network 1,2
17/10/2018,TZ,Blast!,ios,Ad Network 1,1
18/10/2018,CR,Blast!,ios,Organic,5
21/10/2018,IL,Carz,ios,Organic,1
17/10/2018,JP,T-Rex,ios,Organic,18
17/10/2018,VN,Blast!,ios,Organic,144
22/10/2018,CZ,Blast!,ios,Ad Network 1,47
17/10/2018,IT,T-Rex,android,Organic,1
20/10/2018,BS,Blast!,ios,Organic,1
18/10/2018,IE,Blast!,android,Organic,3
19/10/2018,TR,Bally Ball,ios,Organic,2
18/10/2018,IR,Blast!,android,Organic,42
21/10/2018,MD,Blast!,ios,Ad Network 1,3
20/10/2018,NZ,Blast!,android,Organic,1
22/10/2018,IQ,Blast!,ios,Ad Network 1,61
20/10/2018,CN,T-Rex,ios,Ad Network 6,1
21/10/2018,JP,Bally Ball,ios,Ad Network 1,2
17/10/2018,AX,Blast!,ios,Ad Network 1,1
17/10/2018,KR,Blast!,ios,Organic,12
22/10/2018,IR,Screwed,android,Organic,3
21/10/2018,FR,Blast!,android,Organic,37
16/10/2018,US,Carz,ios,Organic,309
18/10/2018,ES,Carz,ios,Organic,1
21/10/2018,LV,Carz,android,Ad Network 1,1
22/10/2018,TZ,Blast!,ios,Organic,1
22/10/2018,AZ,Blast!,ios,Ad Network 1,13
18/10/2018,AL,Blast!,ios,Ad Network 1,48
22/10/2018,LV,Blast!,ios,Ad Network 1,5
18/10/2018,MN,Blast!,ios,Organic,7
22/10/2018,BZ,Blast!,ios,Ad Network 1,1
20/10/2018,BA,Blast!,ios,Ad Network 1,7
18/10/2018,KE,Blast!,ios,Organic,2
16/10/2018,NL,Blast!,ios,Ad Network 1,92
18/10/2018,US,T-Rex,ios,Ad Network 6,346
18/10/2018,DE,Blast!,ios,Organic,117
22/10/2018,IN,Carz,android,Organic,2
22/10/2018,SR,Blast!,ios,Ad Network 1,1
22/10/2018,AR,Carz,android,Ad Network 1,408
20/10/2018,NO,Blast!,ios,Ad Network 1,29
19/10/2018,PA,Blast!,ios,Organic,5
18/10/2018,IR,T-Rex,ios,Organic,2
18/10/2018,KH,Blast!,android,Organic,3
18/10/2018,GE,Carz,ios,Organic,2
21/10/2018,SE,Blast!,android,Organic,37
19/10/2018,FR,Carz,ios,Ad Network 1,2
17/10/2018,KG,Blast!,android,Organic,2
21/10/2018,LA,Blast!,android,Organic,1
19/10/2018,CO,Carz,ios,Organic,1
18/10/2018,TT,Blast!,ios,Organic,3
16/10/2018,GB,Blast!,ios,Ad Network 1,131
22/10/2018,FR,Screwed,ios,Organic,1
21/10/2018,MA,Blast!,ios,Organic,13
20/10/2018,IR,Bally Ball,ios,Organic,2
16/10/2018,JE,Blast!,ios,Ad Network 1,1
17/10/2018,AT,Blast!,android,Organic,8
17/10/2018,BG,Blast!,android,Organic,3
19/10/2018,BR,Blast!,ios,Ad Network 1,585
21/10/2018,GT,Blast!,android,Organic,2
20/10/2018,IN,T-Rex,android,Organic,1
21/10/2018,US,Bally Ball,android,Organic,12
21/10/2018,ES,Bally Ball,ios,Ad Network 1,1
20/10/2018,BY,Blast!,ios,Ad Network 1,15
18/10/2018,JM,Blast!,ios,Ad Network 1,3
22/10/2018,EC,Blast!,android,Organic,3
21/10/2018,SX,Blast!,ios,Ad Network 1,1
17/10/2018,CZ,Blast!,ios,Organic,21
19/10/2018,RO,Blast!,ios,Ad Network 1,88
21/10/2018,NP,Blast!,ios,Ad Network 1,6
18/10/2018,KG,Blast!,ios,Organic,2
17/10/2018,AL,Blast!,android,Organic,5
18/10/2018,CN,Blast!,ios,Organic,130
17/10/2018,ME,Blast!,ios,Organic,2
16/10/2018,BN,Blast!,android,Organic,1
19/10/2018,SI,Blast!,ios,Ad Network 1,9
16/10/2018,LV,Blast!,ios,Ad Network 1,6
17/10/2018,ES,Blast!,ios,Organic,86
17/10/2018,PH,Carz,ios,Organic,35
18/10/2018,DZ,Carz,android,Organic,1
16/10/2018,GB,Blast!,ios,Ad Network 2,2
21/10/2018,DO,Carz,ios,Ad Network 1,2
16/10/2018,CN,Carz,android,Ad Network 1,1
19/10/2018,ZW,Blast!,ios,Organic,2
17/10/2018,BR,Blast!,ios,Ad Network 1,556
21/10/2018,US,Carz,ios,Organic,463
18/10/2018,ES,Blast!,android,Organic,49
20/10/2018,KG,Blast!,ios,Organic,4
21/10/2018,BG,Carz,android,Organic,1
22/10/2018,LV,T-Rex,android,Organic,1
16/10/2018,CI,Blast!,ios,Ad Network 1,8
21/10/2018,RU,T-Rex,ios,Organic,7
20/10/2018,NL,Bally Ball,ios,Ad Network 1,2
16/10/2018,MY,Carz,android,Organic,1
18/10/2018,JO,Blast!,ios,Ad Network 1,30
20/10/2018,KW,Bally Ball,ios,Ad Network 1,2
19/10/2018,SG,T-Rex,ios,Organic,2
20/10/2018,AO,Blast!,ios,Ad Network 1,7
